"julia_version_prefix","client_type","date","request_addrs","request_count","successes","cache_misses","body_bytes_sent","request_time"
"1.5.0-rc2","user","2023-05-03",1,118,113,10,137071950,12.999
"1.5.0-rc2","user","2023-05-05",1,18,17,1,8529998,6.052
"1.5.0-rc2","user","2023-05-18",1,3,2,0,6150830,0
"1.5.0-rc2","user","2023-10-11",1,18,17,0,24804410,0.091
"1.5.0-rc2","user","2023-10-15",2,91,87,34,78012099,184.559
"1.5.0-rc2","user","2023-11-21",1,11,11,0,3956702,0
"1.5.0-rc2","user","2024-02-19",1,120,120,13,125267042,64.086
"1.5.0-rc2","user","2024-03-22",1,21,19,0,9277387,0.148
"1.5.0-rc2","user","2024-03-25",1,38,35,0,28011740,15.547
"1.5.1","ci","2023-04-26",22,1081,1012,2,424599804,2.816
"1.5.1","ci","2023-04-27",23,1081,1012,0,424799922,0.806
"1.5.1","ci","2023-04-28",24,1081,1012,1,424951593,5.267
"1.5.1","ci","2023-04-29",22,1081,1012,1,425071077,0.679
"1.5.1","ci","2023-04-30",22,1081,1012,0,425136635,0.961
"1.5.1","ci","2023-05-01",23,1079,1010,0,424273534,0.726
"1.5.1","ci","2023-05-02",25,1261,1184,0,522256553,0.802
"1.5.1","ci","2023-05-03",23,1079,1010,0,419574383,46.677
"1.5.1","ci","2023-05-04",22,1081,1012,1,425909473,1.15
"1.5.1","ci","2023-05-05",24,1080,1011,0,426248250,47.718
"1.5.1","ci","2023-05-06",22,1079,1010,0,420354988,6.028
"1.5.1","ci","2023-05-07",23,1081,1012,0,426583294,0.538
"1.5.1","ci","2023-05-08",22,1081,1012,0,426754954,0.778
"1.5.1","ci","2023-05-09",23,1081,1012,3,427046406,1.149
"1.5.1","ci","2023-05-10",18,893,836,0,353012430,0.524
"1.5.1","ci","2023-05-11",23,1081,1012,0,427648664,0.668
"1.5.1","ci","2023-05-12",23,1038,970,0,415434717,26.584
"1.5.1","ci","2023-05-13",23,1081,1012,0,428159356,2.083
"1.5.1","ci","2023-05-14",22,1081,1012,0,428313677,0.566
"1.5.1","ci","2023-05-15",23,1081,1012,0,428464513,1.214
"1.5.1","ci","2023-05-16",24,1079,1010,0,422534995,13.958
"1.5.1","ci","2023-05-17",23,1081,1012,0,428876031,0.461
"1.5.1","ci","2023-05-18",23,1081,1012,0,429070184,0.895
"1.5.1","ci","2023-05-19",22,1081,1012,0,429222610,0.948
"1.5.1","ci","2023-05-20",23,1128,1056,0,448049411,0.652
"1.5.1","ci","2023-05-21",23,1081,1012,4,429547200,1.737
"1.5.1","ci","2023-05-22",23,1081,1012,1,429743062,1.155
"1.5.1","ci","2023-05-23",23,1081,1012,0,429933252,0.846
"1.5.1","ci","2023-05-24",22,1081,1012,0,430127335,0.553
"1.5.1","ci","2023-05-25",23,1081,1012,2,430375410,0.978
"1.5.1","ci","2023-05-26",23,1078,1009,0,424435449,29.742
"1.5.1","ci","2023-05-27",21,1081,1012,0,430828360,0.738
"1.5.1","ci","2023-05-28",22,1081,1012,2,431041337,1.468
"1.5.1","ci","2023-05-29",23,1081,1012,0,431209590,0.48
"1.5.1","ci","2023-05-30",23,1081,1012,0,431428542,0.553
"1.5.1","ci","2023-05-31",21,1081,1012,0,431726306,0.985
"1.5.1","ci","2023-06-01",22,1034,968,2,413085513,1.923
"1.5.1","ci","2023-06-02",22,1081,1012,0,432072211,0.633
"1.5.1","ci","2023-06-03",22,1081,1012,0,432300557,0.498
"1.5.1","ci","2023-06-04",22,1034,968,0,413649409,0.36
"1.5.1","ci","2023-06-05",23,1081,1012,0,432609165,0.673
"1.5.1","ci","2023-06-06",23,1081,1012,0,432834975,0.935
"1.5.1","ci","2023-06-07",24,1081,1012,0,433033978,0.732
"1.5.1","ci","2023-06-08",23,1081,1012,0,433287826,4.596
"1.5.1","ci","2023-06-09",22,1079,1010,1,427264521,41.881
"1.5.1","ci","2023-06-10",23,1081,1012,0,433709354,2.087
"1.5.1","ci","2023-06-11",23,1081,1012,0,433828271,1.329
"1.5.1","ci","2023-06-12",23,1081,1012,0,434035825,0.545
"1.5.1","ci","2023-06-13",23,1081,1012,0,434243746,13.539
"1.5.1","ci","2023-06-14",23,1038,970,0,421286386,117
"1.5.1","ci","2023-06-15",23,1080,1011,0,434687495,22.853
"1.5.1","ci","2023-06-16",22,1079,1010,0,428570832,38.666
"1.5.1","ci","2023-06-17",23,1081,1012,0,435017000,3.536
"1.5.1","ci","2023-06-18",22,1081,1012,0,435142393,1.725
"1.5.1","ci","2023-06-19",23,1081,1012,0,435294375,3.463
"1.5.1","ci","2023-06-20",21,1081,1012,0,435435275,2.383
"1.5.1","ci","2023-06-21",22,1081,1012,0,435614262,0.635
"1.5.1","ci","2023-06-22",23,1081,1012,0,435777547,5.443
"1.5.1","ci","2023-06-23",23,1081,1012,0,436013692,4.055
"1.5.1","ci","2023-06-24",23,1081,1012,0,436149917,2.29
"1.5.1","ci","2023-06-25",22,1034,968,0,417294754,3.722
"1.5.1","ci","2023-06-26",23,1034,968,0,417510445,33.567
"1.5.1","ci","2023-06-27",23,1081,1012,0,436716696,4.457
"1.5.1","ci","2023-06-28",23,1079,1010,0,430555387,8.667
"1.5.1","ci","2023-06-29",23,1078,1009,0,430681724,81.379
"1.5.1","ci","2023-06-30",23,1081,1012,0,437155262,2.759
"1.5.1","ci","2023-07-01",22,1034,968,0,418313664,3.651
"1.5.1","ci","2023-07-02",22,1034,968,0,418421006,3.179
"1.5.1","ci","2023-07-03",22,1081,1012,2,437589724,1.689
"1.5.1","ci","2023-07-04",24,1081,1012,0,437799948,3.088
"1.5.1","ci","2023-07-05",23,1081,1012,0,437933853,2.251
"1.5.1","ci","2023-07-06",24,1118,1047,3,453134075,3.295
"1.5.1","ci","2023-07-07",14,658,616,0,266769832,1.293
"1.5.1","ci","2023-07-15",12,545,513,0,225538524,1.626
"1.5.1","ci","2023-07-16",22,1034,968,0,421195390,2.733
"1.5.1","ci","2023-07-17",21,1032,966,0,414947523,2.547
"1.5.1","ci","2023-07-18",24,1079,1010,0,434261590,13.679
"1.5.1","ci","2023-07-19",22,1034,968,3,421716338,3.999
"1.5.1","ci","2023-07-20",23,1081,1012,0,441062957,3.158
"1.5.1","ci","2023-07-21",22,1081,1012,0,441366284,2.417
"1.5.1","ci","2023-07-22",24,1081,1012,0,441664377,2.261
"1.5.1","ci","2023-07-23",21,1081,1012,0,441874615,5.325
"1.5.1","ci","2023-07-24",23,1081,1012,0,442042865,3.456
"1.5.1","ci","2023-07-25",25,1077,1008,0,435825146,9.464
"1.5.1","ci","2023-07-26",24,1080,1010,0,436011649,86.329
"1.5.1","ci","2023-07-27",23,1081,1012,0,442639547,3.096
"1.5.1","ci","2023-07-28",23,1081,1012,0,442789040,3.956
"1.5.1","ci","2023-07-29",26,1081,1012,3,442979560,5.87
"1.5.1","ci","2023-07-30",22,1081,1012,0,443242320,3.305
"1.5.1","ci","2023-07-31",23,1081,1012,0,443425400,4.362
"1.5.1","ci","2023-08-01",25,1079,1010,0,437196021,1.783
"1.5.1","ci","2023-08-02",23,1022,956,0,425969709,4.732
"1.5.1","ci","2023-08-03",23,1009,944,0,422165728,5.45
"1.5.1","ci","2023-08-04",23,1026,960,2,421805333,4.596
"1.5.1","ci","2023-08-05",23,1035,967,0,430409392,4.689
"1.5.1","ci","2023-08-06",24,1032,966,0,417581589,2.616
"1.5.1","ci","2023-08-07",26,1189,1115,0,481720857,54.888
"1.5.1","ci","2023-08-08",23,1084,1016,0,439328478,17.983
"1.5.1","ci","2023-08-09",24,1033,966,0,405218390,124.346
"1.5.1","ci","2023-08-10",22,1053,985,0,424363831,2.185
"1.5.1","ci","2023-08-11",24,1094,1023,0,448385898,58.527
"1.5.1","ci","2023-08-12",24,1077,1006,0,449064427,3.279
"1.5.1","ci","2023-08-13",24,1067,996,0,447239699,4.543
"1.5.1","ci","2023-08-14",25,1065,997,1,447457552,6.112
"1.5.1","ci","2023-08-15",25,1102,1030,0,457571915,65.143
"1.5.1","ci","2023-08-16",25,1130,1052,5,470992157,64.508
"1.5.1","ci","2023-08-17",25,1081,1004,6,438450202,3.335
"1.5.1","ci","2023-08-18",24,1108,1037,0,459800319,1.816
"1.5.1","ci","2023-08-19",24,1088,1019,0,453982818,1.874
"1.5.1","ci","2023-08-20",25,1054,988,0,433081985,8.228
"1.5.1","ci","2023-08-21",24,1098,1026,0,445157240,2.455
"1.5.1","ci","2023-08-22",25,1084,1015,0,441398810,1.764
"1.5.1","ci","2023-08-23",26,1101,1030,0,458644026,62.606
"1.5.1","ci","2023-08-24",24,1081,1012,0,428779043,33.015
"1.5.1","ci","2023-08-25",25,1095,1024,0,444409765,1.83
"1.5.1","ci","2023-08-26",25,1074,1005,0,445236407,4.138
"1.5.1","ci","2023-08-27",25,1063,994,0,423615409,4.67
"1.5.1","ci","2023-08-28",24,1071,1005,0,421116707,32.82
"1.5.1","ci","2023-08-29",24,1079,1009,0,454200100,108.029
"1.5.1","ci","2023-08-30",25,1188,1105,0,492719439,2.73
"1.5.1","ci","2023-08-31",25,1133,1058,1,471137640,20.94
"1.5.1","ci","2023-09-01",25,1120,1049,0,459119446,64.797
"1.5.1","ci","2023-09-02",24,1087,1017,6,443744178,3.616
"1.5.1","ci","2023-09-03",24,1079,1008,0,428683345,3.687
"1.5.1","ci","2023-09-04",25,1082,1011,0,455245201,9.219
"1.5.1","ci","2023-09-05",23,1048,981,0,415431232,2.211
"1.5.1","ci","2023-09-06",25,1103,1030,0,455041555,96.134
"1.5.1","ci","2023-09-07",25,1089,1018,3,457937279,49.176
"1.5.1","ci","2023-09-08",24,1061,992,1,450190815,7.321
"1.5.1","ci","2023-09-09",24,1082,1013,0,456293854,2.155
"1.5.1","ci","2023-09-10",26,1094,1024,0,460359668,2.282
"1.5.1","ci","2023-09-11",24,1058,990,0,412755280,4.433
"1.5.1","ci","2023-09-12",27,1128,1053,5,474403900,23.497
"1.5.1","ci","2023-09-13",23,1081,1010,0,443768065,10.241
"1.5.1","ci","2023-09-14",24,1077,1008,0,443930742,34.501
"1.5.1","ci","2023-09-15",24,1066,996,0,440114958,23.782
"1.5.1","ci","2023-09-16",25,1108,1038,2,465536322,2.461
"1.5.1","ci","2023-09-17",24,1081,1011,0,444366794,2.259
"1.5.1","ci","2023-09-18",24,1080,1010,3,457910058,5.783
"1.5.1","ci","2023-09-19",24,1081,1009,0,451436668,14.025
"1.5.1","ci","2023-09-20",28,1226,1137,0,480065250,5.752
"1.5.1","ci","2023-09-21",26,1122,1048,0,459884707,14.673
"1.5.1","ci","2023-09-22",24,1063,994,1,441554680,8.229
"1.5.1","ci","2023-09-23",25,1071,1000,1,443772109,2.715
"1.5.1","ci","2023-09-24",25,1078,1008,0,432549764,2.897
"1.5.1","ci","2023-09-25",25,1074,1005,2,450805461,9.006
"1.5.1","ci","2023-09-26",24,1064,993,0,453725603,5.992
"1.5.1","ci","2023-09-27",27,1255,1166,1,529840704,4.695
"1.5.1","ci","2023-09-28",24,1100,1030,0,459370456,32.467
"1.5.1","ci","2023-09-29",24,1086,1017,0,462280323,5.074
"1.5.1","ci","2023-09-30",24,1058,990,0,454492596,3.987
"1.5.1","ci","2023-10-01",24,1045,978,0,444865579,2.546
"1.5.1","ci","2023-10-02",24,1064,997,0,456827755,3.685
"1.5.1","ci","2023-10-03",24,1073,1002,0,445557653,3.362
"1.5.1","ci","2023-10-04",25,1065,997,0,457208810,5.463
"1.5.1","ci","2023-10-05",23,1059,989,0,428527079,56.725
"1.5.1","ci","2023-10-06",24,1050,981,2,426780674,74.549
"1.5.1","ci","2023-10-07",24,1095,1025,1,465809676,29.103
"1.5.1","ci","2023-10-08",25,1041,973,1,444177824,1.829
"1.5.1","ci","2023-10-09",24,1068,996,0,458223639,4.133
"1.5.1","ci","2023-10-10",24,1056,988,0,454476804,7.672
"1.5.1","ci","2023-10-11",24,1084,1014,2,451055238,178.519
"1.5.1","ci","2023-10-12",24,1079,1004,0,364527790,405.556
"1.5.1","ci","2023-10-13",20,885,826,4,373529058,4.986
"1.5.1","ci","2023-10-14",23,1128,1056,0,477041887,5.644
"1.5.1","ci","2023-10-15",24,1081,1012,0,457284574,4.372
"1.5.1","ci","2023-10-16",25,1128,1056,0,477356273,3.55
"1.5.1","ci","2023-10-17",26,1303,1195,1,537881342,12.146
"1.5.1","ci","2023-10-18",27,1348,1262,28,560063733,35.434
"1.5.1","ci","2023-10-19",24,1128,1056,0,477988816,1.586
"1.5.1","ci","2023-10-20",24,1128,1056,0,478168860,47.88
"1.5.1","ci","2023-10-21",24,1128,1056,0,478346270,3.596
"1.5.1","ci","2023-10-22",22,1081,1012,0,458498056,2.375
"1.5.1","ci","2023-10-23",24,1128,1056,0,478650540,5.928
"1.5.1","ci","2023-10-24",24,1128,1056,0,478855107,59.03
"1.5.1","ci","2023-10-25",26,1128,1056,0,478986470,74.901
"1.5.1","ci","2023-10-26",24,1128,1056,0,479154398,8.329
"1.5.1","ci","2023-10-27",24,1128,1056,0,479351342,98.061
"1.5.1","ci","2023-10-28",24,1128,1056,0,479526094,4.843
"1.5.1","ci","2023-10-29",24,1128,1056,0,479675715,37.403
"1.5.1","ci","2023-10-30",24,1128,1056,0,479858885,457.687
"1.5.1","ci","2023-10-31",25,1128,1056,0,480099354,110.19
"1.5.1","ci","2023-11-01",23,1081,1012,0,460349960,217.827
"1.5.1","ci","2023-11-02",25,1056,988,0,478967572,185.665
"1.5.1","ci","2023-11-03",24,1128,1056,1,480713723,19.466
"1.5.1","ci","2023-11-04",24,1128,1056,0,480920148,6.938
"1.5.1","ci","2023-11-05",24,1081,1012,0,460985859,2.812
"1.5.1","ci","2023-11-06",23,1081,1012,0,461114468,3.487
"1.5.1","ci","2023-11-20",6,282,264,0,120893360,0.172
"1.5.1","ci","2023-11-21",24,1128,1056,1,483698247,1.804
"1.5.1","ci","2023-11-22",24,1128,1056,0,483925455,0.647
"1.5.1","ci","2023-11-23",25,1128,1056,0,484051337,1.126
"1.5.1","ci","2023-11-24",24,1128,1056,0,484193840,1.782
"1.5.1","ci","2023-11-25",23,1128,1056,0,484339484,1.081
"1.5.1","ci","2023-11-26",23,1081,1012,0,464257036,0.438
"1.5.1","ci","2023-11-27",24,1128,1056,0,484577433,0.997
"1.5.1","ci","2023-11-28",23,1081,1012,4,464595660,6.466
"1.5.1","ci","2023-11-29",23,1081,1012,2,464802618,1.214
"1.5.1","ci","2023-11-30",24,1128,1056,0,485280243,0.656
"1.5.1","ci","2023-12-01",23,1081,1012,0,465269948,0.571
"1.5.1","ci","2023-12-02",24,1128,1056,0,485679038,0.524
"1.5.1","ci","2023-12-03",23,1081,1012,0,465608208,0.633
"1.5.1","ci","2023-12-04",23,1081,1012,4,465792392,3.027
"1.5.1","ci","2023-12-05",23,1081,1012,1,465978702,0.931
"1.5.1","ci","2023-12-06",23,1081,1012,0,466260259,0.912
"1.5.1","ci","2023-12-07",24,1128,1056,0,486735890,0.845
"1.5.1","ci","2023-12-08",22,1081,1012,1,466596982,0.636
"1.5.1","ci","2023-12-09",24,1128,1056,0,486983086,0.755
"1.5.1","ci","2023-12-10",23,1081,1012,1,466787728,1.151
"1.5.1","ci","2023-12-11",24,1188,1092,0,522266246,7.855
"1.5.1","ci","2023-12-12",23,1081,1012,0,467198641,0.899
"1.5.1","ci","2023-12-13",23,1081,1012,0,467385446,0.763
"1.5.1","ci","2023-12-14",24,1128,1056,0,487894636,0.56
"1.5.1","ci","2023-12-15",22,1081,1012,0,467760848,0.636
"1.5.1","ci","2023-12-16",25,1128,1056,1,488328290,1.149
"1.5.1","ci","2023-12-17",23,1081,1012,0,468080739,1.705
"1.5.1","ci","2023-12-18",22,1081,1012,1,468184320,0.617
"1.5.1","ci","2023-12-19",24,1128,1056,0,488686361,0.968
"1.5.1","ci","2023-12-20",24,1128,1056,0,488896692,0.828
"1.5.1","ci","2023-12-21",24,1128,1056,1,489142571,0.919
"1.5.1","ci","2023-12-22",24,1128,1056,0,489381036,0.744
"1.5.1","ci","2023-12-23",23,1128,1056,0,489508464,0.805
"1.5.1","ci","2023-12-24",23,1081,1012,0,469213263,0.654
"1.5.1","ci","2023-12-25",24,1128,1056,0,489734293,0.743
"1.5.1","ci","2023-12-26",24,1128,1056,2,489810998,1.041
"1.5.1","ci","2023-12-27",24,1128,1056,0,489931712,0.832
"1.5.1","ci","2023-12-28",24,1128,1056,0,490064256,0.671
"1.5.1","ci","2023-12-29",24,1128,1056,0,490217460,2.809
"1.5.1","ci","2023-12-30",24,1128,1056,0,490346930,4.481
"1.5.1","ci","2023-12-31",21,1081,1012,0,469991224,4.368
"1.5.1","ci","2024-01-01",23,1081,1012,0,470127000,5.078
"1.5.1","ci","2024-01-02",24,1128,1056,0,490675594,5.1
"1.5.1","ci","2024-01-03",24,1175,1100,0,511292006,4.604
"1.5.1","ci","2024-01-04",26,1175,1100,0,511466462,5.597
"1.5.1","ci","2024-01-05",25,1175,1100,0,511721370,8.295
"1.5.1","ci","2024-01-06",24,1125,1054,0,491254477,4.492
"1.5.1","ci","2024-01-07",23,1081,1012,0,471189864,6.358
"1.5.1","ci","2024-01-08",23,1081,1012,0,471369965,4.626
"1.5.1","ci","2024-01-09",22,1081,1012,0,471575855,4.784
"1.5.1","ci","2024-01-10",24,1128,1056,0,492228054,5.015
"1.5.1","ci","2024-01-11",23,1081,1012,0,471943766,4.4
"1.5.1","ci","2024-01-12",23,1081,1012,0,472144530,5.868
"1.5.1","ci","2024-01-13",23,1081,1012,0,472248004,4.373
"1.5.1","ci","2024-01-14",23,1081,1012,0,472363152,4.521
"1.5.1","ci","2024-01-15",23,1081,1012,0,472472574,4.488
"1.5.1","ci","2024-01-16",24,1081,1012,0,472659566,4.822
"1.5.1","ci","2024-01-17",22,1081,1012,0,472836711,4.5
"1.5.1","ci","2024-01-18",23,1081,1012,0,473008472,4.826
"1.5.1","ci","2024-01-19",23,1081,1012,0,473259876,5.048
"1.5.1","ci","2024-01-20",24,1128,1056,0,494022353,4.677
"1.5.1","ci","2024-01-21",23,1081,1012,0,473563622,4.459
"1.5.1","ci","2024-01-22",24,1128,1056,0,494332233,5.087
"1.5.1","ci","2024-01-23",23,1081,1012,0,473940760,4.744
"1.5.1","ci","2024-01-24",23,1081,1012,0,474127432,5.035
"1.5.1","ci","2024-01-25",23,1081,1012,0,474368811,6.36
"1.5.1","ci","2024-01-26",24,1128,1056,0,495231900,5.921
"1.5.1","ci","2024-01-27",24,1128,1056,0,495437422,4.804
"1.5.1","ci","2024-01-28",24,1128,1056,0,495625312,4.527
"1.5.1","ci","2024-01-29",25,1128,1056,0,495795690,4.717
"1.5.1","ci","2024-01-30",24,1128,1056,0,496116529,6.957
"1.5.1","ci","2024-01-31",24,1128,1056,0,496326964,6.164
"1.5.1","ci","2024-02-01",24,1128,1056,0,496503427,5.074
"1.5.1","ci","2024-02-02",23,1128,1056,0,496867214,4.927
"1.5.1","ci","2024-02-03",24,1128,1056,0,497123094,4.652
"1.5.1","ci","2024-02-04",23,1081,1012,0,476534186,4.372
"1.5.1","ci","2024-02-05",24,1128,1056,0,497390003,5.447
"1.5.1","ci","2024-02-06",24,1128,1056,0,497615796,5.267
"1.5.1","ci","2024-02-07",24,1128,1056,0,497773419,4.65
"1.5.1","ci","2024-02-08",24,1128,1056,0,497942526,4.311
"1.5.1","ci","2024-02-09",24,1128,1056,0,498145806,5.496
"1.5.1","ci","2024-02-10",24,1128,1056,0,498296668,5.395
"1.5.1","ci","2024-02-11",23,1081,1012,0,477634786,5.328
"1.5.1","ci","2024-02-12",24,1128,1056,0,498592234,4.626
"1.5.1","ci","2024-02-13",24,1128,1056,0,498749574,6.016
"1.5.1","ci","2024-02-14",23,1128,1056,0,498974855,6.467
"1.5.1","ci","2024-02-15",24,1128,1056,0,499182677,4.951
"1.5.1","ci","2024-02-16",23,1128,1056,0,499419810,7.435
"1.5.1","ci","2024-02-17",24,1128,1056,0,499561988,4.794
"1.5.1","ci","2024-02-18",24,1128,1056,0,499840412,4.863
"1.5.1","ci","2024-02-19",24,1128,1056,0,500067968,6.248
"1.5.1","ci","2024-02-20",24,1128,1056,0,500264049,4.868
"1.5.1","ci","2024-02-21",23,1128,1056,0,500477326,5.426
"1.5.1","ci","2024-02-22",23,1128,1056,0,500701656,4.481
"1.5.1","ci","2024-02-23",23,1128,1056,0,500973008,5.325
"1.5.1","ci","2024-02-24",24,1128,1056,0,501213928,5.83
"1.5.1","ci","2024-02-25",24,1128,1056,0,501357079,4.28
"1.5.1","ci","2024-02-26",23,1128,1056,0,501601127,5.087
"1.5.1","ci","2024-02-27",25,1175,1100,0,522871675,5.199
"1.5.1","ci","2024-02-28",24,1128,1056,0,502210948,5.173
"1.5.1","ci","2024-02-29",24,1128,1056,0,502401993,10.02
"1.5.1","ci","2024-03-01",23,1081,1012,0,481602016,5.673
"1.5.1","ci","2024-03-02",24,1128,1056,0,502742549,4.376
"1.5.1","ci","2024-03-03",24,1128,1056,0,502926651,4.761
"1.5.1","ci","2024-03-04",20,940,880,0,419327926,4.744
"1.5.1","ci","2024-03-05",24,1128,1056,0,503453315,5.447
"1.5.1","ci","2024-03-06",24,1128,1056,0,503623221,5.726
"1.5.1","ci","2024-03-07",24,1128,1056,0,503796426,4.795
"1.5.1","ci","2024-03-08",24,1128,1056,0,503998432,5.133
"1.5.1","ci","2024-03-09",23,1128,1056,0,504167148,4.915
"1.5.1","ci","2024-03-10",25,1175,1100,0,525302079,5.316
"1.5.1","ci","2024-03-11",24,1128,1056,0,504433273,6.292
"1.5.1","ci","2024-03-12",25,1175,1100,0,525677192,5.763
"1.5.1","ci","2024-03-13",23,1081,1012,0,483748280,4.901
"1.5.1","ci","2024-03-14",24,1128,1056,0,504931561,5.938
"1.5.1","ci","2024-03-15",24,1127,1055,0,505122175,31.124
"1.5.1","ci","2024-03-16",24,1128,1056,0,505290979,5.216
"1.5.1","ci","2024-03-17",23,1081,1012,0,484395277,4.005
"1.5.1","ci","2024-03-18",24,1128,1056,0,505575086,4.866
"1.5.1","ci","2024-03-19",23,1128,1056,0,505749130,7.897
"1.5.1","ci","2024-03-20",24,1128,1056,0,505960600,5.813
"1.5.1","ci","2024-03-21",24,1175,1100,0,527213211,4.958
"1.5.1","ci","2024-03-22",24,1128,1056,0,506318622,7.781
"1.5.1","ci","2024-03-23",25,1128,1056,0,506509298,5.18
"1.5.1","ci","2024-03-24",23,1081,1012,0,485524501,4.398
"1.5.1","ci","2024-03-25",23,1128,1056,0,506789625,5.381
"1.5.1","ci","2024-03-26",24,1128,1056,0,506994972,5.647
"1.5.1","ci","2024-03-27",24,1128,1056,0,507168425,7.997
"1.5.1","ci","2024-03-28",24,1128,1056,0,507345588,5.05
"1.5.1","ci","2024-03-29",25,1128,1056,0,507651449,5.097
"1.5.1","ci","2024-03-30",24,1128,1056,0,507855876,4.854
"1.5.1","ci","2024-03-31",23,1081,1012,0,486846236,4.471
"1.5.1","ci","2024-04-01",23,1081,1012,0,487030072,5.539
"1.5.1","ci","2024-04-02",25,1175,1100,0,529523560,7.683
"1.5.1","ci","2024-04-03",25,1128,1056,0,508527079,5.436
"1.5.1","ci","2024-04-04",26,1175,1100,0,529938464,5.247
"1.5.1","ci","2024-04-05",24,1128,1056,0,508884962,5.249
"1.5.1","ci","2024-04-06",24,1128,1056,0,509041454,4.771
"1.5.1","ci","2024-04-07",25,1128,1056,0,509184298,5.642
"1.5.1","ci","2024-04-08",24,1101,1032,0,490875975,6.479
"1.5.1","ci","2024-04-09",5,211,197,0,87686509,2.561
"1.5.1","ci","2024-04-10",8,376,352,0,169915814,1.799
"1.5.1","ci","2024-04-11",7,329,308,0,148726590,1.404
"1.5.1","ci","2024-04-12",8,376,352,0,170082766,1.869
"1.5.1","ci","2024-04-13",10,470,440,0,212669530,1.923
"1.5.1","ci","2024-04-14",7,329,308,0,148906260,1.473
"1.5.1","ci","2024-04-15",4,188,176,0,85114868,0.843
"1.5.1","ci","2024-04-16",6,282,264,0,127723240,7.642
"1.5.1","ci","2024-04-17",13,611,285,0,127825193,1.752
"1.5.1","ci","2024-04-18",24,1128,482,0,213171528,2.908
"1.5.1","ci","2024-04-19",24,1128,359,0,149348361,1.69
"1.5.1","ci","2024-04-20",24,1128,359,0,149413491,1.67
"1.5.1","ci","2024-04-21",24,1128,400,0,170759182,1.529
"1.5.1","ci","2024-04-22",24,1128,359,0,149460015,1.687
"1.5.1","ci","2024-04-23",24,1128,482,0,213535748,2.614
"1.5.1","ci","2024-04-24",24,1128,318,0,128222088,1.664
"1.5.1","ci","2024-04-25",24,1128,318,0,128260728,1.833
"1.5.1","user","2023-04-26",5,459,443,33,332534366,92.323
"1.5.1","user","2023-04-27",5,173,163,11,126903085,29.094
"1.5.1","user","2023-04-28",6,371,351,11,189681967,45.722
"1.5.1","user","2023-04-29",2,87,84,3,34785491,0.711
"1.5.1","user","2023-04-30",2,67,67,0,22260648,174.72
"1.5.1","user","2023-05-01",2,184,181,0,66182131,0.317
"1.5.1","user","2023-05-02",4,409,398,3,195615246,2.195
"1.5.1","user","2023-05-03",4,450,437,1,223674851,1.294
"1.5.1","user","2023-05-04",5,758,742,19,478200928,43.53
"1.5.1","user","2023-05-05",4,588,576,50,263751634,255.212
"1.5.1","user","2023-05-07",2,74,70,0,23937224,0.029
"1.5.1","user","2023-05-08",4,634,616,3,307036238,6.758
"1.5.1","user","2023-05-09",4,646,625,8,297537681,6.142
"1.5.1","user","2023-05-10",1,10,6,0,12231338,0.003
"1.5.1","user","2023-05-11",6,249,233,5,112848153,30.861
"1.5.1","user","2023-05-12",4,60,52,0,38944713,0.081
"1.5.1","user","2023-05-13",2,19,12,0,30660029,0.14
"1.5.1","user","2023-05-14",3,84,78,1,67369526,6.776
"1.5.1","user","2023-05-15",4,159,143,7,423207615,37.505
"1.5.1","user","2023-05-16",5,60,53,2,48462534,15.068
"1.5.1","user","2023-05-17",4,19,14,0,34857364,0.05
"1.5.1","user","2023-05-18",2,128,116,1,85771585,0.834
"1.5.1","user","2023-05-19",2,174,162,1,89194898,0.052
"1.5.1","user","2023-05-20",2,101,96,2,82627584,1.764
"1.5.1","user","2023-05-21",1,10,10,3,9367108,16.77
"1.5.1","user","2023-05-22",3,220,216,23,79371683,17.716
"1.5.1","user","2023-05-23",1,6,4,0,12337944,0.244
"1.5.1","user","2023-05-24",2,66,63,4,2243582766,898.412
"1.5.1","user","2023-05-25",1,6,4,0,12361766,0.044
